nro_acta,codigo_territorial,codigo_mesa,nro_mesa,nro_votantes,partido1,partido2,partido3,partido4,votos_blancos,votos_nulos,registrado_por
ACTA-10201057009,10201,10201057009,9,938,172,168,84,18,26,19,1
ACTA-10202057010,10202,10202057010,10,278,28,43,32,2,5,0,1
ACTA-10301057011,10301,10301057011,11,768,45,126,1,1,2,27,1
ACTA-10302057012,10302,10302057012,12,624,32,106,121,73,4,29,1
ACTA-10303057013,10303,10303057013,13,628,58,103,4,66,28,6,1
ACTA-10304057014,10304,10304057014,14,548,88,92,3,80,25,18,1
ACTA-10401057015,10401,10401057015,15,213,9,11,39,9,5,10,1
ACTA-10402057016,10402,10402057016,16,801,63,1,155,91,10,5,1
ACTA-10403057017,10403,10403057017,17,341,82,15,64,33,4,7,1
ACTA-10404057018,10404,10404057018,18,225,51,37,0,8,9,11,1
ACTA-10405057019,10405,10405057019,19,283,18,65,53,19,6,11,1
ACTA-10501057020,10501,10501057020,20,841,135,56,26,38,37,1,1
ACTA-10101058001,10101,10101058001,1,679,59,30,96,121,27,3,1
ACTA-10102058002,10102,10102058002,2,820,154,147,142,136,24,25,1
ACTA-10103058003,10103,10103058003,3,297,64,52,0,22,4,1,1
ACTA-10201058004,10201,10201058004,4,434,68,45,86,27,18,3,1
ACTA-10202058005,10202,10202058005,5,612,22,84,117,18,4,12,1
ACTA-10301058006,10301,10301058006,6,842,159,196,28,132,36,2,1
ACTA-10302058007,10302,10302058007,7,647,122,109,107,68,10,21,1
ACTA-10303058008,10303,10303058008,8,728,38,61,40,132,0,19,1
ACTA-10304058009,10304,10304058009,9,576,89,40,17,95,21,24,1
ACTA-10401058010,10401,10401058010,10,666,99,42,100,39,12,11,1
ACTA-10402058011,10402,10402058011,11,462,41,74,77,44,8,21,1
ACTA-10403058012,10403,10403058012,12,207,6,3,11,12,10,0,1
ACTA-10404058013,10404,10404058013,13,638,151,30,76,15,31,28,1
ACTA-10405058014,10405,10405058014,14,933,153,73,133,156,8,6,1
ACTA-10501058015,10501,10501058015,15,761,127,84,79,53,25,30,1
ACTA-10101058016,10101,10101058016,16,210,17,15,40,12,2,0,1
ACTA-10102058017,10102,10102058017,17,687,113,12,96,36,18,34,1
ACTA-10103058018,10103,10103058018,18,608,60,141,36,71,14,7,1
ACTA-10201058019,10201,10201058019,19,345,77,61,58,3,1,0,1
ACTA-10202058020,10202,10202058020,20,686,88,117,73,17,6,15,1
ACTA-10301059001,10301,10301059001,1,321,59,70,34,3,15,0,1
ACTA-10302059002,10302,10302059002,2,550,84,103,44,57,19,22,1
ACTA-10303059003,10303,10303059003,3,296,20,40,44,48,10,5,1
ACTA-10304059004,10304,10304059004,4,311,18,65,34,61,4,0,1
ACTA-10401059005,10401,10401059005,5,743,98,177,55,7,9,31,1
ACTA-10402059006,10402,10402059006,6,180,10,41,24,9,7,7,1
ACTA-10403059007,10403,10403059007,7,671,141,140,111,76,24,9,1
ACTA-10404059008,10404,10404059008,8,622,43,69,2,41,26,11,1
ACTA-10405059009,10405,10405059009,9,200,45,2,1,34,9,10,1
ACTA-10501059010,10501,10501059010,10,803,153,71,56,42,8,3,1
ACTA-10101059011,10101,10101059011,11,547,66,8,17,107,12,2,1
ACTA-10102059012,10102,10102059012,12,653,91,95,24,59,2,0,1
ACTA-10103059013,10103,10103059013,13,212,4,11,31,6,4,2,1
ACTA-10201059014,10201,10201059014,14,619,131,59,98,38,27,28,1
ACTA-10202059015,10202,10202059015,15,739,163,171,146,32,7,32,1
ACTA-10301059016,10301,10301059016,16,211,4,9,24,42,10,5,1
ACTA-10302059017,10302,10302059017,17,849,124,163,56,74,15,35,1
ACTA-10303059018,10303,10303059018,18,198,4,34,16,24,8,9,1
ACTA-10304059019,10304,10304059019,19,483,40,108,2,35,15,15,1
ACTA-10401059020,10401,10401059020,20,481,68,1,26,68,19,22,1
ACTA-10402060001,10402,10402060001,1,412,15,36,77,49,4,20,1
ACTA-10403060002,10403,10403060002,2,701,107,71,89,129,20,13,1
ACTA-10404060003,10404,10404060003,3,247,22,43,40,37,1,3,1
ACTA-10405060004,10405,10405060004,4,909,112,46,39,43,1,5,1
ACTA-10501060005,10501,10501060005,5,769,96,90,134,128,33,29,1
ACTA-10101060006,10101,10101060006,6,647,120,153,7,32,2,1,1
ACTA-10102060007,10102,10102060007,7,574,70,115,40,51,11,17,1
ACTA-10103060008,10103,10103060008,8,673,167,51,86,34,9,12,1
ACTA-10201060009,10201,10201060009,9,933,17,184,182,115,37,0,1
ACTA-10202060010,10202,10202060010,10,578,79,101,32,75,24,23,1
ACTA-10301060011,10301,10301060011,11,387,36,90,11,41,7,12,1
ACTA-10302060012,10302,10302060012,12,424,47,47,77,42,15,0,1
ACTA-10303060013,10303,10303060013,13,583,36,58,51,29,14,9,1
ACTA-10304060014,10304,10304060014,14,295,29,1,11,0,11,8,1
ACTA-10401060015,10401,10401060015,15,807,19,103,82,94,22,4,1
ACTA-10402060016,10402,10402060016,16,949,70,4,78,146,44,20,1
ACTA-10403060017,10403,10403060017,17,358,83,82,70,6,12,5,1
ACTA-10404060018,10404,10404060018,18,757,118,10,21,65,18,10,1
ACTA-10405060019,10405,10405060019,19,780,128,54,99,102,7,9,1
ACTA-10501060020,10501,10501060020,20,723,149,119,5,116,20,14,1
ACTA-10101061001,10101,10101061001,1,941,15,185,128,70,8,2,1
ACTA-10102061002,10102,10102061002,2,438,30,54,72,75,14,3,1
ACTA-10103061003,10103,10103061003,3,899,216,135,68,95,2,28,1
ACTA-10201061004,10201,10201061004,4,645,77,106,50,7,31,20,1
ACTA-10202061005,10202,10202061005,5,448,108,63,49,27,7,19,1
ACTA-10301061006,10301,10301061006,6,712,16,59,96,22,27,13,1
ACTA-10302061007,10302,10302061007,7,572,118,121,9,110,25,0,1
ACTA-10303061008,10303,10303061008,8,941,101,110,150,186,2,38,1
ACTA-10304061009,10304,10304061009,9,508,9,107,3,90,0,6,1
ACTA-10401061010,10401,10401061010,10,699,51,72,130,125,26,0,1
ACTA-10402061011,10402,10402061011,11,227,11,24,42,25,7,6,1
ACTA-10403061012,10403,10403061012,12,423,38,69,13,72,14,15,1
ACTA-10404061013,10404,10404061013,13,783,44,68,123,47,33,24,1
ACTA-10405061014,10405,10405061014,14,601,79,79,94,13,11,13,1
ACTA-10501061015,10501,10501061015,15,859,35,182,166,80,24,2,1
ACTA-10101061016,10101,10101061016,16,269,58,8,9,36,4,5,1
ACTA-10102061017,10102,10102061017,17,792,108,35,16,31,10,33,1
ACTA-10103061018,10103,10103061018,18,628,125,39,119,107,31,23,1
ACTA-10201061019,10201,10201061019,19,881,200,84,147,105,37,13,1
ACTA-10202061020,10202,10202061020,20,938,166,93,90,154,14,29,1
ACTA-10301062001,10301,10301062001,1,728,98,120,141,123,11,30,1
ACTA-10302062002,10302,10302062002,2,408,21,35,75,41,8,1,1
ACTA-10303062003,10303,10303062003,3,696,41,14,37,90,31,25,1
ACTA-10304062004,10304,10304062004,4,400,51,10,38,12,5,4,1
ACTA-10401062005,10401,10401062005,5,501,27,26,22,19,22,4,1
ACTA-10402062006,10402,10402062006,6,540,31,120,17,1,1,4,1
ACTA-10403062007,10403,10403062007,7,294,66,31,40,16,3,1,1
ACTA-10404062008,10404,10404062008,8,372,85,65,25,18,8,17,1
ACTA-10405062009,10405,10405062009,9,487,72,117,93,82,23,14,1
ACTA-10501062010,10501,10501062010,10,922,74,201,69,112,5,3,1
ACTA-10101062011,10101,10101062011,11,641,81,92,74,13,20,19,1
ACTA-10102062012,10102,10102062012,12,870,91,188,57,169,39,25,1
ACTA-10103062013,10103,10103062013,13,416,44,63,26,10,13,20,1
ACTA-10201062014,10201,10201062014,14,825,95,143,85,164,19,7,1
ACTA-10202062015,10202,10202062015,15,648,101,65,14,35,31,10,1
ACTA-10301062016,10301,10301062016,16,924,147,76,57,173,12,42,1
ACTA-10302062017,10302,10302062017,17,908,222,2,132,89,21,15,1
ACTA-10303062018,10303,10303062018,18,428,59,18,46,9,21,14,1
ACTA-10304062019,10304,10304062019,19,305,76,41,33,54,0,12,1
ACTA-10401062020,10401,10401062020,20,844,49,110,69,34,18,12,1
ACTA-10402063001,10402,10402063001,1,666,39,58,1,42,9,30,1
ACTA-10403063002,10403,10403063002,2,833,120,85,123,40,13,18,1
ACTA-10404063003,10404,10404063003,3,261,18,9,13,29,13,5,1
ACTA-10405063004,10405,10405063004,4,345,7,29,47,40,16,16,1
ACTA-10501063005,10501,10501063005,5,901,66,79,22,145,6,41,1
ACTA-10101063006,10101,10101063006,6,791,175,195,7,117,17,2,1
ACTA-10102063007,10102,10102063007,7,196,29,19,35,0,1,5,1
ACTA-10103063008,10103,10103063008,8,656,80,57,96,60,1,2,1
ACTA-10201063009,10201,10201063009,9,590,106,45,66,70,1,3,1
ACTA-10202063010,10202,10202063010,10,558,35,52,51,43,14,25,1
ACTA-10301063011,10301,10301063011,11,629,109,78,66,35,5,27,1
ACTA-10302063012,10302,10302063012,12,351,22,87,30,10,15,1,1
ACTA-10303063013,10303,10303063013,13,830,46,85,135,68,36,18,1
ACTA-10304063014,10304,10304063014,14,885,100,12,151,130,38,33,1
ACTA-10401063015,10401,10401063015,15,815,68,137,49,41,27,11,1
ACTA-10402063016,10402,10402063016,16,218,36,44,5,12,6,9,1
ACTA-10403063017,10403,10403063017,17,229,8,45,33,31,7,9,1
ACTA-10404063018,10404,10404063018,18,220,16,36,18,37,11,10,1
ACTA-10405063019,10405,10405063019,19,941,89,161,164,67,3,40,1
ACTA-10501063020,10501,10501063020,20,494,102,9,14,23,15,7,1
ACTA-10101064001,10101,10101064001,1,651,42,114,72,81,19,26,1
ACTA-10102064002,10102,10102064002,2,865,9,54,155,42,42,23,1
ACTA-10103064003,10103,10103064003,3,638,72,20,44,84,24,31,1
ACTA-10201064004,10201,10201064004,4,929,73,177,86,48,12,10,1
ACTA-10202064005,10202,10202064005,5,307,14,66,21,47,12,8,1
ACTA-10301064006,10301,10301064006,6,725,137,68,91,77,9,7,1
ACTA-10302064007,10302,10302064007,7,546,104,58,43,41,4,1,1
ACTA-10303064008,10303,10303064008,8,726,129,67,42,63,5,10,1
ACTA-10304064009,10304,10304064009,9,778,139,133,50,22,21,32,1
ACTA-10401064010,10401,10401064010,10,426,48,29,70,74,7,16,1
ACTA-10402064011,10402,10402064011,11,415,5,46,58,64,16,2,1
ACTA-10403064012,10403,10403064012,12,764,101,164,119,76,26,18,1
ACTA-10404064013,10404,10404064013,13,830,187,71,130,147,2,20,1
ACTA-10405064014,10405,10405064014,14,303,57,43,35,8,13,14,1
ACTA-10501064015,10501,10501064015,15,243,54,35,29,33,10,12,1
ACTA-10101064016,10101,10101064016,16,528,22,118,53,97,21,13,1
ACTA-10102064017,10102,10102064017,17,634,79,123,33,75,25,8,1
ACTA-10103064018,10103,10103064018,18,510,35,21,36,101,15,14,1
ACTA-10201064019,10201,10201064019,19,457,59,60,32,47,22,15,1
ACTA-10202064020,10202,10202064020,20,204,30,30,30,31,4,4,1
ACTA-10301065001,10301,10301065001,1,152,3,31,5,4,3,7,1
ACTA-10302065002,10302,10302065002,2,427,92,81,15,67,15,0,1
ACTA-10303065003,10303,10303065003,3,836,41,56,28,47,25,31,1
ACTA-10304065004,10304,10304065004,4,386,34,42,5,16,12,17,1
ACTA-10401065005,10401,10401065005,5,262,32,12,24,7,11,10,1
ACTA-10402065006,10402,10402065006,6,660,32,122,2,86,25,10,1
ACTA-10403065007,10403,10403065007,7,288,61,11,21,36,3,10,1
ACTA-10404065008,10404,10404065008,8,182,18,25,32,10,5,5,1
ACTA-10405065009,10405,10405065009,9,418,11,92,11,36,20,18,1
ACTA-10501065010,10501,10501065010,10,858,54,110,29,62,18,37,1
ACTA-10101065011,10101,10101065011,11,329,47,29,37,61,9,5,1
ACTA-10102065012,10102,10102065012,12,871,109,179,42,111,16,33,1
ACTA-10103065013,10103,10103065013,13,298,52,26,18,59,1,11,1
ACTA-10201065014,10201,10201065014,14,181,29,41,16,1,0,1,1
ACTA-10202065015,10202,10202065015,15,660,146,86,18,119,27,17,1
ACTA-10301065016,10301,10301065016,16,655,58,134,23,3,19,16,1
ACTA-10302065017,10302,10302065017,17,519,57,121,77,103,13,9,1
ACTA-10303065018,10303,10303065018,18,920,226,51,72,180,45,24,1
ACTA-10304065019,10304,10304065019,19,459,58,95,6,23,0,21,1
ACTA-10401065020,10401,10401065020,20,765,39,163,82,143,6,22,1
ACTA-10402066001,10402,10402066001,1,507,23,75,4,53,15,3,1
ACTA-10403066002,10403,10403066002,2,465,104,88,61,17,6,22,1
ACTA-10404066003,10404,10404066003,3,779,175,109,50,24,20,11,1
ACTA-10405066004,10405,10405066004,4,194,35,45,18,26,2,9,1
ACTA-10501066005,10501,10501066005,5,160,29,25,15,6,6,8,1
ACTA-10101066006,10101,10101066006,6,938,160,24,31,94,15,6,1
ACTA-10102066007,10102,10102066007,7,205,11,18,33,14,9,3,1
ACTA-10103066008,10103,10103066008,8,895,115,141,40,126,20,7,1
ACTA-10201066009,10201,10201066009,9,817,55,44,48,79,23,29,1
ACTA-10202066010,10202,10202066010,10,779,70,79,42,10,35,22,1
ACTA-10301066011,10301,10301066011,11,802,65,73,142,25,30,8,1
ACTA-10302066012,10302,10302066012,12,255,31,15,1,31,6,10,1
ACTA-10303066013,10303,10303066013,13,575,116,57,5,10,9,25,1
ACTA-10304066014,10304,10304066014,14,801,3,109,0,31,23,0,1
ACTA-10401066015,10401,10401066015,15,791,172,85,18,20,26,7,1
ACTA-10402066016,10402,10402066016,16,616,9,2,54,63,7,9,1
ACTA-10403066017,10403,10403066017,17,352,59,19,30,11,2,8,1
ACTA-10404066018,10404,10404066018,18,529,123,77,19,103,26,17,1
ACTA-10405066019,10405,10405066019,19,809,140,29,81,79,19,15,1
ACTA-10501066020,10501,10501066020,20,629,61,39,123,40,0,18,1
ACTA-10101067001,10101,10101067001,1,750,17,24,1,5,10,6,1
ACTA-10102067002,10102,10102067002,2,858,194,98,12,60,7,20,1
ACTA-10103067003,10103,10103067003,3,190,8,46,32,27,2,1,1
ACTA-10201067004,10201,10201067004,4,723,76,138,62,2,25,23,1
ACTA-10202067005,10202,10202067005,5,633,28,54,106,39,11,25,1
ACTA-10301067006,10301,10301067006,6,187,13,29,2,14,2,9,1
ACTA-10302067007,10302,10302067007,7,408,70,51,21,15,8,3,1
ACTA-10303067008,10303,10303067008,8,373,39,61,72,19,13,11,1
ACTA-10304067009,10304,10304067009,9,785,119,62,98,103,27,25,1
ACTA-10401067010,10401,10401067010,10,233,4,49,28,16,10,8,1
ACTA-10402067011,10402,10402067011,11,660,83,110,2,82,2,26,1
ACTA-10403067012,10403,10403067012,12,235,23,1,14,45,10,10,1
ACTA-10404067013,10404,10404067013,13,449,73,91,81,17,18,22,1
ACTA-10405067014,10405,10405067014,14,775,119,13,94,47,35,16,1
ACTA-10501067015,10501,10501067015,15,341,48,66,18,16,0,1,1
ACTA-10101067016,10101,10101067016,16,444,21,58,60,56,4,15,1
ACTA-10102067017,10102,10102067017,17,335,79,76,21,58,13,7,1
ACTA-10103067018,10103,10103067018,18,810,190,108,155,56,17,8,1
ACTA-10201067019,10201,10201067019,19,856,155,189,34,98,31,22,1
ACTA-10202067020,10202,10202067020,20,379,84,37,25,12,14,14,1
ACTA-10301068001,10301,10301068001,1,890,0,89,175,29,11,9,1
ACTA-10302068002,10302,10302068002,2,236,21,22,38,46,4,8,1
ACTA-10303068003,10303,10303068003,3,578,69,82,13,40,11,28,1
ACTA-10304068004,10304,10304068004,4,645,78,143,15,10,32,19,1
ACTA-10401068005,10401,10401068005,5,160,15,36,27,17,1,4,1
ACTA-10402068006,10402,10402068006,6,289,53,30,11,2,3,0,1
ACTA-10403068007,10403,10403068007,7,272,55,12,41,49,2,9,1
ACTA-10404068008,10404,10404068008,8,565,75,138,107,11,11,28,1
ACTA-10405068009,10405,10405068009,9,919,68,199,48,51,14,44,1
ACTA-10501068010,10501,10501068010,10,184,7,8,7,32,3,9,1
ACTA-10101068011,10101,10101068011,11,207,17,6,19,20,5,7,1
ACTA-10102068012,10102,10102068012,12,732,101,167,113,96,21,2,1
ACTA-10103068013,10103,10103068013,13,161,16,6,1,18,7,3,1
ACTA-10201068014,10201,10201068014,14,603,111,47,112,119,5,16,1
ACTA-10202068015,10202,10202068015,15,511,5,0,74,98,5,2,1
ACTA-10301068016,10301,10301068016,16,566,88,49,100,11,3,26,1
ACTA-10302068017,10302,10302068017,17,630,111,140,14,58,15,7,1
ACTA-10303068018,10303,10303068018,18,722,149,104,126,124,14,7,1
ACTA-10304068019,10304,10304068019,19,447,12,95,25,25,18,6,1
ACTA-10401068020,10401,10401068020,20,649,145,74,69,86,0,27,1
ACTA-10402069001,10402,10402069001,1,423,15,5,22,82,4,13,1
ACTA-10403069002,10403,10403069002,2,694,109,151,38,40,23,19,1
ACTA-10404069003,10404,10404069003,3,852,42,198,164,134,18,2,1
ACTA-10405069004,10405,10405069004,4,500,7,49,30,17,6,19,1
ACTA-10501069005,10501,10501069005,5,845,37,153,80,92,16,13,1
ACTA-10101069006,10101,10101069006,6,357,54,23,70,7,11,4,1
ACTA-10102069007,10102,10102069007,7,622,117,145,119,117,13,27,1
ACTA-10103069008,10103,10103069008,8,882,119,199,69,41,18,20,1
ACTA-10201069009,10201,10201069009,9,185,13,17,8,19,2,6,1
ACTA-10202069010,10202,10202069010,10,584,10,31,106,116,29,21,1
ACTA-10301069011,10301,10301069011,11,587,34,94,70,94,9,3,1
ACTA-10302069012,10302,10302069012,12,789,185,139,42,24,27,36,1
ACTA-10303069013,10303,10303069013,13,317,25,73,32,20,14,13,1
ACTA-10304069014,10304,10304069014,14,577,98,52,105,113,2,12,1
ACTA-10401069015,10401,10401069015,15,477,100,96,1,81,0,2,1
ACTA-10402069016,10402,10402069016,16,644,143,81,77,52,1,3,1
ACTA-10403069017,10403,10403069017,17,237,6,41,19,45,2,1,1
ACTA-10404069018,10404,10404069018,18,842,139,67,67,134,28,29,1
ACTA-10405069019,10405,10405069019,19,776,107,26,139,51,36,33,1
ACTA-10501069020,10501,10501069020,20,658,104,163,45,72,7,32,1
ACTA-10101070001,10101,10101070001,1,188,38,11,33,11,8,9,1
ACTA-10102070002,10102,10102070002,2,449,17,98,79,84,12,13,1
ACTA-10103070003,10103,10103070003,3,659,122,29,84,28,27,27,1
ACTA-10201070004,10201,10201070004,4,323,50,10,1,16,14,0,1
ACTA-10202070005,10202,10202070005,5,623,147,146,111,89,27,10,1
ACTA-10301070006,10301,10301070006,6,691,67,131,85,73,6,18,1
ACTA-10302070007,10302,10302070007,7,409,53,50,58,62,14,13,1
ACTA-10303070008,10303,10303070008,8,875,29,54,26,91,13,2,1
ACTA-10304070009,10304,10304070009,9,304,11,62,20,56,5,14,1
ACTA-10401070010,10401,10401070010,10,763,184,178,110,91,36,18,1
ACTA-10402070011,10402,10402070011,11,901,186,80,3,10,25,10,1
ACTA-10403070012,10403,10403070012,12,815,152,137,102,32,32,23,1
ACTA-10404070013,10404,10404070013,13,900,38,46,76,47,43,7,1
ACTA-10405070014,10405,10405070014,14,492,63,26,38,20,24,3,1
ACTA-10501070015,10501,10501070015,15,462,110,81,56,73,0,9,1
ACTA-10101070016,10101,10101070016,16,494,16,43,74,50,11,17,1
ACTA-10102070017,10102,10102070017,17,655,85,140,45,87,12,15,1
ACTA-10103070018,10103,10103070018,18,198,18,7,29,11,9,4,1
ACTA-10201070019,10201,10201070019,19,248,24,42,40,6,8,3,1
ACTA-10202070020,10202,10202070020,20,759,78,45,12,78,35,10,1
ACTA-10301071001,10301,10301071001,1,871,193,119,28,24,18,43,1
ACTA-10302071002,10302,10302071002,2,481,92,15,40,92,14,8,1
ACTA-10303071003,10303,10303071003,3,922,8,29,169,174,15,21,1
ACTA-10304071004,10304,10304071004,4,680,16,169,0,118,20,2,1
ACTA-10401071005,10401,10401071005,5,370,4,51,72,24,17,4,1
ACTA-10402071006,10402,10402071006,6,230,0,37,31,21,8,4,1
ACTA-10403071007,10403,10403071007,7,885,190,185,175,132,38,33,1
ACTA-10404071008,10404,10404071008,8,480,44,75,81,51,24,8,1
ACTA-10405071009,10405,10405071009,9,384,8,94,64,73,3,19,1
ACTA-10501071010,10501,10501071010,10,867,40,187,122,106,25,4,1
ACTA-10101071011,10101,10101071011,11,921,8,224,53,3,21,19,1
ACTA-10102071012,10102,10102071012,12,462,27,34,87,92,2,9,1
ACTA-10103071013,10103,10103071013,13,734,146,97,88,4,26,9,1
ACTA-10201071014,10201,10201071014,14,557,62,84,69,0,23,24,1
ACTA-10202071015,10202,10202071015,15,807,201,141,129,119,35,2,1
ACTA-10301071016,10301,10301071016,16,938,194,120,68,83,9,40,1
ACTA-10302071017,10302,10302071017,17,940,33,10,119,147,0,2,1
ACTA-10303071018,10303,10303071018,18,740,20,46,110,77,30,5,1
ACTA-10304071019,10304,10304071019,19,388,80,90,63,68,4,13,1
ACTA-10401071020,10401,10401071020,20,831,202,99,82,75,25,2,1
ACTA-10402072001,10402,10402072001,1,781,161,170,58,11,13,18,1
ACTA-10403072002,10403,10403072002,2,924,35,92,101,22,4,1,1
ACTA-10404072003,10404,10404072003,3,239,47,33,30,46,2,11,1
ACTA-10405072004,10405,10405072004,4,461,23,80,11,76,9,7,1
ACTA-10501072005,10501,10501072005,5,768,22,132,44,19,17,9,1
ACTA-10101072006,10101,10101072006,6,494,1,44,44,65,5,19,1
ACTA-10102072007,10102,10102072007,7,686,132,159,40,101,19,3,1
ACTA-10103072008,10103,10103072008,8,818,197,50,76,60,6,8,1
ACTA-10201072009,10201,10201072009,9,231,49,24,39,4,2,1,1
ACTA-10202072010,10202,10202072010,10,207,14,23,20,36,2,9,1
ACTA-10301072011,10301,10301072011,11,176,21,19,16,1,8,6,1
ACTA-10302072012,10302,10302072012,12,873,194,213,42,77,28,36,1
ACTA-10303072013,10303,10303072013,13,679,22,87,58,51,29,33,1
ACTA-10304072014,10304,10304072014,14,170,21,40,11,2,6,3,1
ACTA-10401072015,10401,10401072015,15,501,72,40,27,17,17,7,1
ACTA-10402072016,10402,10402072016,16,352,80,3,28,14,0,15,1
ACTA-10403072017,10403,10403072017,17,886,133,96,131,156,17,12,1
ACTA-10404072018,10404,10404072018,18,649,26,92,4,69,32,29,1
ACTA-10405072019,10405,10405072019,19,330,30,80,14,35,8,7,1
ACTA-10501072020,10501,10501072020,20,563,56,75,74,48,20,5,1
ACTA-10101073001,10101,10101073001,1,874,192,78,124,119,41,13,1
ACTA-10102073002,10102,10102073002,2,772,140,173,51,9,29,21,1
ACTA-10103073003,10103,10103073003,3,511,34,72,95,10,7,18,1
ACTA-10201073004,10201,10201073004,4,221,33,51,41,2,4,4,1
ACTA-10202073005,10202,10202073005,5,902,139,105,157,26,19,17,1
ACTA-10301073006,10301,10301073006,6,779,98,84,24,114,1,27,1
ACTA-10302073007,10302,10302073007,7,160,24,30,19,16,1,3,1
ACTA-10303073008,10303,10303073008,8,588,141,96,94,68,29,28,1
ACTA-10304073009,10304,10304073009,9,246,27,23,1,42,5,10,1
ACTA-10401073010,10401,10401073010,10,729,177,3,88,3,10,31,1
ACTA-10402073011,10402,10402073011,11,255,54,1,15,10,12,6,1
ACTA-10403073012,10403,10403073012,12,816,92,91,151,143,1,5,1
ACTA-10404073013,10404,10404073013,13,232,12,8,28,33,8,7,1
ACTA-10405073014,10405,10405073014,14,897,71,42,53,156,31,31,1
ACTA-10501073015,10501,10501073015,15,178,7,9,0,31,8,1,1
ACTA-10101073016,10101,10101073016,16,387,18,43,8,30,18,3,1
ACTA-10102073017,10102,10102073017,17,248,20,35,23,7,9,7,1
ACTA-10103073018,10103,10103073018,18,928,172,125,87,96,40,17,1
ACTA-10201073019,10201,10201073019,19,908,227,180,174,83,21,16,1
ACTA-10202073020,10202,10202073020,20,158,37,20,30,19,1,0,1
ACTA-10301074001,10301,10301074001,1,468,39,65,7,73,12,10,1
ACTA-10302074002,10302,10302074002,2,625,87,114,90,31,22,23,1
ACTA-10303074003,10303,10303074003,3,335,30,82,30,50,5,1,1
ACTA-10304074004,10304,10304074004,4,589,58,39,59,0,10,27,1
ACTA-10401074005,10401,10401074005,5,712,8,2,126,106,22,31,1
ACTA-10402074006,10402,10402074006,6,508,107,77,74,38,3,19,1
ACTA-10403074007,10403,10403074007,7,416,3,94,43,53,12,4,1
ACTA-10404074008,10404,10404074008,8,264,3,9,10,33,9,4,1
ACTA-10405074009,10405,10405074009,9,490,32,39,96,87,7,22,1
ACTA-10501074010,10501,10501074010,10,840,174,178,62,116,12,31,1
ACTA-10101074011,10101,10101074011,11,544,27,80,43,6,22,21,1
ACTA-10102074012,10102,10102074012,12,616,118,49,32,81,13,8,1
ACTA-10103074013,10103,10103074013,13,319,25,66,60,22,15,2,1
ACTA-10201074014,10201,10201074014,14,661,24,62,70,82,21,31,1
ACTA-10202074015,10202,10202074015,15,512,107,29,47,43,8,14,1
ACTA-10301074016,10301,10301074016,16,496,22,56,8,77,24,21,1
ACTA-10302074017,10302,10302074017,17,624,108,20,60,9,4,1,1
ACTA-10303074018,10303,10303074018,18,448,66,59,60,58,6,14,1
ACTA-10304074019,10304,10304074019,19,282,18,18,32,54,2,2,1
