nro_acta,codigo_territorial,codigo_mesa,nro_mesa,nro_votantes,partido1,partido2,partido3,partido4,votos_blancos,votos_nulos,registrado_por
ACTA-ERROR-10202057010,10202,10202057010,10,215,215,35,18,23,30,6,1
ACTA-10301057011,10301,10301057011,11,852,171,211,67,168,10,32,1
ACTA-10302057012,10302,10302057012,12,258,40,39,48,10,4,10,1
ACTA-10303057013,10303,10303057013,13,808,45,142,35,72,8,1,1
ACTA-10304057014,10304,10304057014,14,152,22,5,23,26,0,7,1
ACTA-10401057015,10401,10401057015,15,937,52,204,127,123,30,35,1
ACTA-10402057016,10402,10402057016,16,873,119,61,14,87,36,10,1
ACTA-10403057017,10403,10403057017,17,739,105,39,128,114,33,31,1
ACTA-10404057018,10404,10404057018,18,578,89,109,82,60,23,2,1
ACTA-10405057019,10405,10405057019,19,766,102,139,147,109,35,7,1
ACTA-ERROR-10501057020,10501,10501057020,20,576,576,44,28,51,24,20,1
ACTA-10101058001,10101,10101058001,1,236,3,25,40,20,9,2,1
ACTA-10102058002,10102,10102058002,2,479,50,97,56,40,14,5,1
ACTA-10103058003,10103,10103058003,3,172,28,24,31,28,4,3,1
ACTA-10201058004,10201,10201058004,4,846,138,102,50,87,15,40,1
ACTA-10202058005,10202,10202058005,5,344,43,48,68,54,15,5,1
ACTA-10301058006,10301,10301058006,6,533,121,100,57,92,1,10,1
ACTA-10302058007,10302,10302058007,7,426,66,99,34,78,20,7,1
ACTA-10303058008,10303,10303058008,8,529,130,26,68,61,19,23,1
ACTA-10304058009,10304,10304058009,9,227,16,9,0,1,0,0,1
ACTA-ERROR-10401058010,10401,10401058010,10,396,396,58,55,21,18,22,1
ACTA-10402058011,10402,10402058011,11,786,16,188,95,101,37,27,1
ACTA-10403058012,10403,10403058012,12,161,18,12,16,11,0,3,1
ACTA-10404058013,10404,10404058013,13,276,36,22,38,17,13,6,1
ACTA-10405058014,10405,10405058014,14,249,29,33,13,3,11,2,1
ACTA-10501058015,10501,10501058015,15,158,25,21,24,28,2,6,1
ACTA-10101058016,10101,10101058016,16,715,142,67,74,51,4,30,1
ACTA-10102058017,10102,10102058017,17,313,44,10,15,10,13,15,1
ACTA-10103058018,10103,10103058018,18,160,26,27,11,22,6,1,1
ACTA-10201058019,10201,10201058019,19,668,119,99,73,110,19,17,1
ACTA-ERROR-10202058020,10202,10202058020,20,665,665,44,57,21,23,18,1
ACTA-10301059001,10301,10301059001,1,485,105,103,34,93,23,17,1
ACTA-10302059002,10302,10302059002,2,634,57,144,117,16,18,12,1
ACTA-10303059003,10303,10303059003,3,540,26,61,89,53,14,17,1
ACTA-10304059004,10304,10304059004,4,159,1,39,0,16,4,7,1
ACTA-10401059005,10401,10401059005,5,370,34,61,42,31,9,7,1
ACTA-10402059006,10402,10402059006,6,256,12,38,1,32,1,1,1
ACTA-10403059007,10403,10403059007,7,454,42,113,22,68,17,13,1
ACTA-10404059008,10404,10404059008,8,225,43,20,1,4,7,10,1
ACTA-10405059009,10405,10405059009,9,879,30,28,126,17,32,38,1
ACTA-ERROR-10501059010,10501,10501059010,10,799,799,58,41,57,24,13,1
ACTA-10101059011,10101,10101059011,11,308,31,75,30,55,11,0,1
ACTA-10102059012,10102,10102059012,12,708,34,31,41,35,18,5,1
ACTA-10103059013,10103,10103059013,13,242,32,16,1,19,9,2,1
ACTA-10201059014,10201,10201059014,14,556,84,80,15,93,15,6,1
ACTA-10202059015,10202,10202059015,15,748,39,147,30,48,33,20,1
ACTA-10301059016,10301,10301059016,16,817,174,36,137,139,28,37,1
ACTA-10302059017,10302,10302059017,17,761,185,78,143,61,23,21,1
ACTA-10303059018,10303,10303059018,18,459,44,52,9,51,2,5,1
ACTA-10304059019,10304,10304059019,19,626,114,40,36,91,22,0,1
ACTA-ERROR-10401059020,10401,10401059020,20,467,467,25,42,59,21,25,1
ACTA-10402060001,10402,10402060001,1,393,77,58,63,54,10,19,1
ACTA-10403060002,10403,10403060002,2,452,107,24,27,6,13,3,1
ACTA-10404060003,10404,10404060003,3,467,47,113,18,2,10,17,1
ACTA-10405060004,10405,10405060004,4,179,0,8,32,2,5,7,1
ACTA-10501060005,10501,10501060005,5,855,182,179,115,118,22,11,1
ACTA-10101060006,10101,10101060006,6,485,23,38,3,45,15,23,1
ACTA-10102060007,10102,10102060007,7,350,18,49,36,1,7,10,1
ACTA-10103060008,10103,10103060008,8,324,37,39,51,11,13,4,1
ACTA-10201060009,10201,10201060009,9,583,19,89,113,55,14,5,1
ACTA-ERROR-10202060010,10202,10202060010,10,808,808,64,54,57,27,16,1
ACTA-10301060011,10301,10301060011,11,342,39,59,34,33,13,15,1
ACTA-10302060012,10302,10302060012,12,415,56,73,27,25,16,0,1
ACTA-10303060013,10303,10303060013,13,421,66,29,75,80,8,14,1
ACTA-10304060014,10304,10304060014,14,905,6,213,77,41,31,25,1
ACTA-10401060015,10401,10401060015,15,513,28,9,24,48,5,21,1
ACTA-10402060016,10402,10402060016,16,220,5,14,24,10,2,3,1
ACTA-10403060017,10403,10403060017,17,710,92,2,57,74,7,29,1
ACTA-10404060018,10404,10404060018,18,701,136,115,36,73,16,1,1
ACTA-10405060019,10405,10405060019,19,782,116,38,103,36,21,31,1
ACTA-ERROR-10501060020,10501,10501060020,20,239,239,33,19,29,17,7,1
ACTA-10101061001,10101,10101061001,1,182,33,34,10,19,6,2,1
ACTA-10102061002,10102,10102061002,2,472,73,58,83,12,5,1,1
ACTA-10103061003,10103,10103061003,3,320,78,63,23,2,3,2,1
ACTA-10201061004,10201,10201061004,4,717,12,56,12,141,30,33,1
ACTA-10202061005,10202,10202061005,5,598,91,9,88,97,25,21,1
ACTA-10301061006,10301,10301061006,6,894,51,195,164,42,31,35,1
ACTA-10302061007,10302,10302061007,7,470,80,100,2,5,10,13,1
ACTA-10303061008,10303,10303061008,8,724,108,89,46,8,11,29,1
ACTA-10304061009,10304,10304061009,9,688,32,84,133,13,17,11,1
ACTA-ERROR-10401061010,10401,10401061010,10,563,563,67,15,22,16,17,1
ACTA-10402061011,10402,10402061011,11,912,35,208,62,176,6,3,1
ACTA-10403061012,10403,10403061012,12,921,168,112,104,111,0,44,1
ACTA-10404061013,10404,10404061013,13,242,39,9,4,13,2,5,1
ACTA-10405061014,10405,10405061014,14,478,35,25,16,79,21,6,1
ACTA-10501061015,10501,10501061015,15,282,20,48,42,11,8,12,1
ACTA-10101061016,10101,10101061016,16,433,1,19,79,5,17,13,1
ACTA-10102061017,10102,10102061017,17,391,50,33,30,30,0,10,1
ACTA-10103061018,10103,10103061018,18,518,100,59,30,71,11,13,1
ACTA-10201061019,10201,10201061019,19,185,45,6,11,23,2,3,1
ACTA-ERROR-10202061020,10202,10202061020,20,829,829,77,12,56,21,13,1
ACTA-10301062001,10301,10301062001,1,170,21,1,12,11,3,0,1
ACTA-10302062002,10302,10302062002,2,884,184,98,14,161,35,13,1
ACTA-10303062003,10303,10303062003,3,802,50,13,146,22,29,20,1
ACTA-10304062004,10304,10304062004,4,796,15,108,82,51,1,39,1
ACTA-10401062005,10401,10401062005,5,239,15,8,9,29,11,11,1
ACTA-10402062006,10402,10402062006,6,630,50,114,88,91,4,9,1
ACTA-10403062007,10403,10403062007,7,634,76,66,51,15,1,22,1
ACTA-10404062008,10404,10404062008,8,258,36,24,23,11,10,11,1
ACTA-10405062009,10405,10405062009,9,849,140,166,117,129,9,35,1
ACTA-ERROR-10501062010,10501,10501062010,10,303,303,55,15,49,9,13,1
ACTA-10101062011,10101,10101062011,11,623,133,90,4,77,31,15,1
ACTA-10102062012,10102,10102062012,12,455,108,55,82,18,11,21,1
ACTA-10103062013,10103,10103062013,13,934,76,155,57,24,12,11,1
ACTA-10201062014,10201,10201062014,14,879,56,193,27,89,5,43,1
ACTA-10202062015,10202,10202062015,15,579,32,80,89,65,16,19,1
ACTA-10301062016,10301,10301062016,16,798,175,193,18,97,25,19,1
ACTA-10302062017,10302,10302062017,17,549,72,81,94,69,9,26,1
ACTA-10303062018,10303,10303062018,18,252,38,22,3,25,12,5,1
ACTA-10304062019,10304,10304062019,19,662,149,118,99,25,29,22,1
ACTA-ERROR-10401062020,10401,10401062020,20,543,543,28,55,58,26,27,1
ACTA-10402063001,10402,10402063001,1,736,178,66,88,56,2,7,1
ACTA-10403063002,10403,10403063002,2,818,112,137,23,49,27,39,1
ACTA-10404063003,10404,10404063003,3,640,77,87,26,15,2,3,1
ACTA-10405063004,10405,10405063004,4,413,55,70,11,38,13,6,1
ACTA-10501063005,10501,10501063005,5,449,53,101,30,72,18,20,1
ACTA-10101063006,10101,10101063006,6,567,73,77,98,49,18,6,1
ACTA-10102063007,10102,10102063007,7,594,19,103,21,61,29,13,1
ACTA-10103063008,10103,10103063008,8,418,48,47,42,51,13,14,1
ACTA-10201063009,10201,10201063009,9,646,106,114,9,58,18,11,1
ACTA-ERROR-10202063010,10202,10202063010,10,505,505,80,37,44,13,14,1
ACTA-10301063011,10301,10301063011,11,394,87,33,30,15,19,19,1
ACTA-10302063012,10302,10302063012,12,237,16,55,14,10,11,4,1
ACTA-10303063013,10303,10303063013,13,634,138,36,21,2,29,21,1
ACTA-10304063014,10304,10304063014,14,152,16,33,26,18,4,0,1
ACTA-10401063015,10401,10401063015,15,220,5,7,6,30,8,0,1
ACTA-10402063016,10402,10402063016,16,233,45,35,33,42,5,4,1
ACTA-10403063017,10403,10403063017,17,823,188,99,56,72,37,7,1
ACTA-10404063018,10404,10404063018,18,550,113,129,80,67,14,18,1
ACTA-10405063019,10405,10405063019,19,285,43,41,22,13,14,13,1
ACTA-ERROR-10501063020,10501,10501063020,20,546,546,79,23,45,27,28,1
ACTA-10101064001,10101,10101064001,1,776,86,4,24,153,28,20,1
ACTA-10102064002,10102,10102064002,2,790,189,196,3,97,24,31,1
ACTA-10103064003,10103,10103064003,3,719,25,137,57,126,17,22,1
ACTA-10201064004,10201,10201064004,4,341,42,31,36,35,16,0,1
ACTA-10202064005,10202,10202064005,5,486,117,89,36,85,10,5,1
ACTA-10301064006,10301,10301064006,6,801,200,76,119,131,24,36,1
ACTA-10302064007,10302,10302064007,7,858,49,196,132,130,13,40,1
ACTA-10303064008,10303,10303064008,8,386,48,37,45,25,9,6,1
ACTA-10304064009,10304,10304064009,9,181,37,4,2,6,0,0,1
ACTA-ERROR-10401064010,10401,10401064010,10,752,752,73,19,44,7,10,1
ACTA-10402064011,10402,10402064011,11,934,169,5,62,73,3,19,1
ACTA-10403064012,10403,10403064012,12,579,0,112,51,25,18,5,1
ACTA-10404064013,10404,10404064013,13,332,0,30,14,6,7,11,1
ACTA-10405064014,10405,10405064014,14,653,60,85,16,93,16,8,1
ACTA-10501064015,10501,10501064015,15,558,137,25,23,61,5,8,1
ACTA-10101064016,10101,10101064016,16,879,148,146,117,53,28,17,1
ACTA-10102064017,10102,10102064017,17,672,130,105,90,107,32,14,1
ACTA-10103064018,10103,10103064018,18,871,160,57,167,14,29,28,1
ACTA-10201064019,10201,10201064019,19,183,19,5,27,35,3,4,1
ACTA-ERROR-10202064020,10202,10202064020,20,919,919,42,24,32,17,22,1
ACTA-10301065001,10301,10301065001,1,866,190,48,171,104,34,14,1
ACTA-10302065002,10302,10302065002,2,197,3,0,33,4,5,2,1
ACTA-10303065003,10303,10303065003,3,934,77,37,50,21,40,7,1
ACTA-10304065004,10304,10304065004,4,686,11,53,60,117,4,11,1
ACTA-10401065005,10401,10401065005,5,234,51,2,28,13,8,3,1
ACTA-10402065006,10402,10402065006,6,265,12,46,52,3,4,9,1
ACTA-10403065007,10403,10403065007,7,942,159,42,138,65,44,39,1
ACTA-10404065008,10404,10404065008,8,322,44,3,3,36,14,7,1
ACTA-10405065009,10405,10405065009,9,913,45,67,50,160,22,32,1
ACTA-ERROR-10501065010,10501,10501065010,10,288,288,71,51,21,30,11,1
ACTA-10101065011,10101,10101065011,11,939,108,37,36,36,0,16,1
ACTA-10102065012,10102,10102065012,12,555,105,31,40,24,8,10,1
ACTA-10103065013,10103,10103065013,13,481,94,23,86,20,22,0,1
ACTA-10201065014,10201,10201065014,14,530,4,111,20,46,7,8,1
ACTA-10202065015,10202,10202065015,15,187,5,19,3,31,2,7,1
ACTA-10301065016,10301,10301065016,16,906,49,110,124,181,16,41,1
ACTA-10302065017,10302,10302065017,17,602,89,29,86,71,21,10,1
ACTA-10303065018,10303,10303065018,18,383,37,57,35,17,3,10,1
ACTA-10304065019,10304,10304065019,19,374,46,12,40,70,10,6,1
ACTA-ERROR-10401065020,10401,10401065020,20,863,863,25,24,26,16,5,1
ACTA-10402066001,10402,10402066001,1,202,20,29,6,35,4,6,1
ACTA-10403066002,10403,10403066002,2,373,23,14,68,36,1,12,1
ACTA-10404066003,10404,10404066003,3,329,0,66,45,9,4,6,1
ACTA-10405066004,10405,10405066004,4,877,153,186,47,24,29,21,1
ACTA-10501066005,10501,10501066005,5,643,59,157,114,50,5,14,1
ACTA-10101066006,10101,10101066006,6,896,9,216,85,126,5,19,1
ACTA-10102066007,10102,10102066007,7,380,47,24,56,59,3,18,1
ACTA-10103066008,10103,10103066008,8,290,31,46,46,25,11,2,1
ACTA-10201066009,10201,10201066009,9,863,160,206,12,59,11,20,1
ACTA-ERROR-10202066010,10202,10202066010,10,830,830,34,31,19,11,20,1
ACTA-10301066011,10301,10301066011,11,740,183,88,42,100,37,5,1
ACTA-10302066012,10302,10302066012,12,369,26,19,66,42,0,0,1
ACTA-10303066013,10303,10303066013,13,901,150,164,23,137,9,16,1
ACTA-10304066014,10304,10304066014,14,324,35,76,0,61,8,4,1
ACTA-10401066015,10401,10401066015,15,344,44,64,37,31,11,14,1
ACTA-10402066016,10402,10402066016,16,670,76,19,13,48,11,4,1
ACTA-10403066017,10403,10403066017,17,207,43,34,5,26,7,5,1
ACTA-10404066018,10404,10404066018,18,487,42,19,18,16,5,17,1
ACTA-10405066019,10405,10405066019,19,944,99,17,147,126,29,33,1
ACTA-ERROR-10501066020,10501,10501066020,20,931,931,28,34,51,16,9,1
ACTA-10101067001,10101,10101067001,1,694,130,143,89,29,4,24,1
ACTA-10102067002,10102,10102067002,2,544,56,91,4,103,20,2,1
ACTA-10103067003,10103,10103067003,3,555,83,119,53,74,7,8,1
ACTA-10201067004,10201,10201067004,4,401,89,46,7,65,7,12,1
ACTA-10202067005,10202,10202067005,5,917,80,199,68,138,12,33,1
ACTA-10301067006,10301,10301067006,6,460,72,91,81,27,14,16,1
ACTA-10302067007,10302,10302067007,7,184,22,33,9,27,1,9,1
ACTA-10303067008,10303,10303067008,8,879,91,37,32,137,18,30,1
ACTA-10304067009,10304,10304067009,9,489,104,9,27,69,3,12,1
ACTA-ERROR-10401067010,10401,10401067010,10,913,913,40,59,44,14,22,1
ACTA-10402067011,10402,10402067011,11,846,40,60,67,66,12,30,1
ACTA-10403067012,10403,10403067012,12,479,50,24,13,61,16,17,1
ACTA-10404067013,10404,10404067013,13,941,33,25,164,124,37,47,1
ACTA-10405067014,10405,10405067014,14,942,97,80,185,16,6,10,1
ACTA-10501067015,10501,10501067015,15,921,141,140,29,87,35,37,1
ACTA-10101067016,10101,10101067016,16,325,60,6,50,62,3,10,1
ACTA-10102067017,10102,10102067017,17,358,86,23,13,66,0,4,1
ACTA-10103067018,10103,10103067018,18,356,3,71,13,13,17,5,1
ACTA-10201067019,10201,10201067019,19,746,75,48,93,120,26,14,1
ACTA-ERROR-10202067020,10202,10202067020,20,203,203,68,57,28,15,14,1
ACTA-10301068001,10301,10301068001,1,941,81,17,147,165,46,47,1
ACTA-10302068002,10302,10302068002,2,435,104,67,40,47,11,7,1
ACTA-10303068003,10303,10303068003,3,178,12,5,1,29,3,2,1
ACTA-10304068004,10304,10304068004,4,702,147,166,121,122,24,6,1
ACTA-10401068005,10401,10401068005,5,191,5,19,2,21,3,7,1
ACTA-10402068006,10402,10402068006,6,792,168,86,95,17,18,13,1
ACTA-10403068007,10403,10403068007,7,748,89,56,115,71,6,36,1
ACTA-10404068008,10404,10404068008,8,326,2,24,26,47,0,2,1
ACTA-10405068009,10405,10405068009,9,865,195,186,40,94,20,15,1
ACTA-ERROR-10501068010,10501,10501068010,10,393,393,76,53,51,7,26,1
ACTA-10101068011,10101,10101068011,11,815,96,56,108,38,29,39,1
ACTA-10102068012,10102,10102068012,12,871,119,91,58,55,18,18,1
ACTA-10103068013,10103,10103068013,13,828,114,104,50,145,30,6,1
ACTA-10201068014,10201,10201068014,14,591,28,128,25,94,11,20,1
ACTA-10202068015,10202,10202068015,15,150,36,3,6,16,4,6,1
ACTA-10301068016,10301,10301068016,16,354,75,33,22,22,11,1,1
ACTA-10302068017,10302,10302068017,17,420,90,51,36,24,2,12,1
ACTA-10303068018,10303,10303068018,18,663,45,127,92,97,30,24,1
ACTA-10304068019,10304,10304068019,19,190,26,4,35,9,0,1,1
ACTA-ERROR-10401068020,10401,10401068020,20,833,833,34,60,59,10,6,1
ACTA-10402069001,10402,10402069001,1,523,123,80,48,18,13,13,1
ACTA-10403069002,10403,10403069002,2,708,2,125,29,131,21,10,1
ACTA-10404069003,10404,10404069003,3,722,38,164,4,135,32,11,1
ACTA-10405069004,10405,10405069004,4,537,68,63,3,7,20,21,1
ACTA-10501069005,10501,10501069005,5,747,134,108,38,73,36,29,1
ACTA-10101069006,10101,10101069006,6,892,9,45,118,161,1,23,1
ACTA-10102069007,10102,10102069007,7,887,211,161,22,96,6,7,1
ACTA-10103069008,10103,10103069008,8,632,129,23,117,78,26,3,1
ACTA-10201069009,10201,10201069009,9,627,69,39,60,98,14,28,1
ACTA-ERROR-10202069010,10202,10202069010,10,350,350,22,27,52,10,5,1
ACTA-10301069011,10301,10301069011,11,950,89,198,133,92,2,25,1
ACTA-10302069012,10302,10302069012,12,399,85,70,74,21,14,10,1
ACTA-10303069013,10303,10303069013,13,870,179,32,112,19,40,30,1
ACTA-10304069014,10304,10304069014,14,884,154,129,102,160,7,40,1
ACTA-10401069015,10401,10401069015,15,354,32,52,11,28,16,0,1
ACTA-10402069016,10402,10402069016,16,717,131,173,73,60,0,33,1
ACTA-10403069017,10403,10403069017,17,553,16,0,22,60,23,23,1
ACTA-10404069018,10404,10404069018,18,833,22,202,118,132,36,27,1
ACTA-10405069019,10405,10405069019,19,644,61,111,20,77,18,25,1
ACTA-ERROR-10501069020,10501,10501069020,20,214,214,51,15,28,11,9,1
ACTA-10101070001,10101,10101070001,1,302,41,47,23,38,1,10,1
ACTA-10102070002,10102,10102070002,2,536,106,23,60,97,7,18,1
ACTA-10103070003,10103,10103070003,3,367,86,26,54,20,4,1,1
ACTA-10201070004,10201,10201070004,4,650,100,44,78,33,22,21,1
ACTA-10202070005,10202,10202070005,5,709,49,21,87,27,15,12,1
ACTA-10301070006,10301,10301070006,6,801,132,11,120,83,19,29,1
ACTA-10302070007,10302,10302070007,7,534,69,98,57,84,24,24,1
ACTA-10303070008,10303,10303070008,8,234,19,43,22,3,5,8,1
ACTA-10304070009,10304,10304070009,9,787,66,36,33,14,17,30,1
ACTA-ERROR-10401070010,10401,10401070010,10,801,801,77,41,41,7,13,1
ACTA-10402070011,10402,10402070011,11,468,34,24,41,14,6,9,1
ACTA-10403070012,10403,10403070012,12,813,196,97,77,83,36,7,1
ACTA-10404070013,10404,10404070013,13,512,55,94,54,2,18,25,1
ACTA-10405070014,10405,10405070014,14,212,47,40,2,7,2,9,1
ACTA-10501070015,10501,10501070015,15,586,119,103,80,2,5,16,1
ACTA-10101070016,10101,10101070016,16,724,107,180,1,91,5,8,1
ACTA-10102070017,10102,10102070017,17,153,6,4,17,18,2,6,1
ACTA-10103070018,10103,10103070018,18,211,11,1,31,0,4,1,1
ACTA-10201070019,10201,10201070019,19,246,37,56,30,19,12,12,1
ACTA-ERROR-10202070020,10202,10202070020,20,404,404,71,39,30,15,30,1
ACTA-10301071001,10301,10301071001,1,312,66,18,15,16,4,8,1
ACTA-10302071002,10302,10302071002,2,561,18,19,19,66,14,14,1
ACTA-10303071003,10303,10303071003,3,573,58,123,90,106,26,6,1
ACTA-10304071004,10304,10304071004,4,563,128,49,6,34,7,10,1
ACTA-10401071005,10401,10401071005,5,712,165,161,76,25,20,24,1
ACTA-10402071006,10402,10402071006,6,822,173,177,102,87,39,18,1
ACTA-10403071007,10403,10403071007,7,723,22,82,25,61,10,31,1
ACTA-10404071008,10404,10404071008,8,666,138,19,65,100,31,1,1
ACTA-10405071009,10405,10405071009,9,558,14,46,97,44,1,15,1
ACTA-ERROR-10501071010,10501,10501071010,10,382,382,39,36,28,26,23,1
ACTA-10101071011,10101,10101071011,11,713,117,146,75,97,6,11,1
ACTA-10102071012,10102,10102071012,12,476,4,26,12,30,20,19,1
ACTA-10103071013,10103,10103071013,13,295,60,15,4,35,14,12,1
ACTA-10201071014,10201,10201071014,14,507,57,23,4,64,21,1,1
ACTA-10202071015,10202,10202071015,15,667,140,91,45,45,30,16,1
ACTA-10301071016,10301,10301071016,16,204,9,34,8,31,10,1,1
ACTA-10302071017,10302,10302071017,17,577,44,46,39,50,17,20,1
ACTA-10303071018,10303,10303071018,18,809,156,156,55,20,17,36,1
ACTA-10304071019,10304,10304071019,19,855,17,156,54,166,32,16,1
ACTA-ERROR-10401071020,10401,10401071020,20,285,285,59,27,45,15,8,1
ACTA-10402072001,10402,10402072001,1,681,24,147,108,8,19,16,1
ACTA-10403072002,10403,10403072002,2,460,98,36,29,35,18,18,1
ACTA-10404072003,10404,10404072003,3,515,116,95,47,81,8,2,1
ACTA-10405072004,10405,10405072004,4,237,57,4,12,13,10,5,1
ACTA-10501072005,10501,10501072005,5,397,99,36,36,35,19,2,1
ACTA-10101072006,10101,10101072006,6,821,22,85,2,96,40,5,1
ACTA-10102072007,10102,10102072007,7,317,51,76,46,16,13,9,1
ACTA-10103072008,10103,10103072008,8,437,45,56,56,23,15,0,1
ACTA-10201072009,10201,10201072009,9,740,147,149,52,139,9,29,1
ACTA-ERROR-10202072010,10202,10202072010,10,159,159,41,30,38,21,10,1
ACTA-10301072011,10301,10301072011,11,556,53,84,55,35,3,1,1
ACTA-10302072012,10302,10302072012,12,462,8,88,71,18,2,19,1
ACTA-10303072013,10303,10303072013,13,802,165,80,40,19,32,37,1
ACTA-10304072014,10304,10304072014,14,885,188,178,31,158,20,5,1
ACTA-10401072015,10401,10401072015,15,402,81,36,43,45,16,14,1
ACTA-10402072016,10402,10402072016,16,723,35,31,5,136,29,36,1
ACTA-10403072017,10403,10403072017,17,777,52,43,3,99,15,20,1
ACTA-10404072018,10404,10404072018,18,289,23,60,51,11,9,6,1
ACTA-10405072019,10405,10405072019,19,520,15,129,7,5,18,16,1
ACTA-ERROR-10501072020,10501,10501072020,20,827,827,56,58,27,27,26,1
ACTA-10101073001,10101,10101073001,1,295,5,6,20,47,2,13,1
ACTA-10102073002,10102,10102073002,2,804,152,57,54,23,12,38,1
ACTA-10103073003,10103,10103073003,3,268,54,40,13,30,1,0,1
ACTA-10201073004,10201,10201073004,4,354,38,66,23,63,11,5,1
ACTA-10202073005,10202,10202073005,5,387,33,48,7,61,12,19,1
ACTA-10301073006,10301,10301073006,6,562,8,19,90,66,24,4,1
ACTA-10302073007,10302,10302073007,7,813,146,143,119,60,25,25,1
ACTA-10303073008,10303,10303073008,8,949,29,45,144,185,47,38,1
ACTA-10304073009,10304,10304073009,9,665,87,84,78,4,5,1,1
ACTA-ERROR-10401073010,10401,10401073010,10,708,708,33,26,31,10,13,1
ACTA-10402073011,10402,10402073011,11,663,92,53,55,12,4,14,1
ACTA-10403073012,10403,10403073012,12,804,58,71,119,74,12,30,1
ACTA-10404073013,10404,10404073013,13,595,138,79,56,84,29,22,1
ACTA-10405073014,10405,10405073014,14,380,37,1,74,4,3,0,1
ACTA-10501073015,10501,10501073015,15,746,67,75,40,14,28,34,1
ACTA-10101073016,10101,10101073016,16,621,97,12,26,99,29,16,1
ACTA-10102073017,10102,10102073017,17,488,61,118,81,41,23,14,1
ACTA-10103073018,10103,10103073018,18,399,64,95,44,31,19,18,1
ACTA-10201073019,10201,10201073019,19,598,110,84,63,74,3,19,1
ACTA-ERROR-10202073020,10202,10202073020,20,795,795,42,11,59,28,29,1
ACTA-10301074001,10301,10301074001,1,855,184,62,148,107,14,37,1
ACTA-10302074002,10302,10302074002,2,738,127,156,60,93,11,36,1
ACTA-10303074003,10303,10303074003,3,701,144,133,60,109,23,27,1
ACTA-10304074004,10304,10304074004,4,438,9,87,23,33,10,17,1
ACTA-10401074005,10401,10401074005,5,906,15,87,113,138,11,32,1
ACTA-10402074006,10402,10402074006,6,410,89,57,79,21,8,7,1
ACTA-10403074007,10403,10403074007,7,567,128,136,7,27,26,10,1
ACTA-10404074008,10404,10404074008,8,932,217,32,86,146,35,33,1
ACTA-10405074009,10405,10405074009,9,657,90,41,67,126,4,9,1
ACTA-ERROR-10501074010,10501,10501074010,10,398,398,27,14,50,24,17,1
ACTA-10101074011,10101,10101074011,11,780,29,61,4,76,25,2,1
ACTA-10102074012,10102,10102074012,12,648,29,84,53,45,23,6,1
ACTA-10103074013,10103,10103074013,13,811,141,57,154,28,31,28,1
ACTA-10201074014,10201,10201074014,14,637,22,25,111,30,13,1,1
ACTA-10202074015,10202,10202074015,15,277,27,38,31,48,2,10,1
ACTA-10301074016,10301,10301074016,16,403,88,62,70,27,19,2,1
